质量_A
t	y	x
12.466666666666667	72.0	68.0
12.533333333333333	68.89054711849371	71.22306420501513
12.6	61.76521076258496	77.36507141569336
12.666666666666666	53.62016243564722	82.69032051948807
12.733333333333333	45.32818516052453	87.50754478620183
12.8	37.03326968272631	91.22399599167511
12.866666666666667	28.187550460197144	94.4843985450766
12.933333333333334	18.6284746020865	96.70080497482058
13.0	8.895382441718539	98.38124657360936
13.066666666666666	-1.313286539756973	99.14514682806544
13.133333333333333	-11.327678893368784	98.81880415175783
13.2	-20.243177754166027	97.92839115271659
13.266666666666666	-29.541027123633285	96.0210168793742
13.333333333333334	-39.111222943947496	92.8696511547264
13.4	-48.54114389663209	88.96707158776417
13.466666666666667	-57.39398637595514	84.53110320762312
13.533333333333333	-65.09282430765779	79.11908681337718
13.6	-72.15957749628933	73.04060593491295
13.666666666666666	-79.11258190042236	65.89657729009286
13.733333333333333	-84.87700288941414	58.602785097350306
13.799999999999999	-90.19193434521708	50.336770159138496
13.866666666666667	-95.36115047298063	41.965474107932096
13.933333333333334	-99.1684070460019	33.34980382303502
14.0	-101.4660351890509	23.61403925292825
14.066666666666666	-103.04441967602907	13.77850903042463
14.133333333333333	-103.79860646025463	3.7835201570956087
14.2	-103.86122786050942	-6.604990588810779
14.266666666666666	-102.41480605104562	-16.80929243053015
14.333333333333334	-100.18094276239754	-27.0878932445205
14.4	-96.32537575355309	-37.39257626586095
14.466666666666667	-91.32433056499781	-47.278013653649396
14.533333333333333	-85.28545829910672	-56.78680081951097
14.6	-78.33430354634584	-65.7686912395825
14.666666666666666	-70.45230532573896	-73.79459227467805
14.733333333333333	-61.64249918291762	-80.88332831685602
14.799999999999999	-52.27877040883686	-87.00176598371536
14.866666666666667	-41.908170592871556	-92.28242781169683
14.933333333333334	-31.401067508645156	-96.12982959890724
15.0	-20.125908629870537	-98.90281978335588
15.066666666666666	-9.238332239893225	-100.2722226691335
15.133333333333333	2.025074683785533	-100.36805232344523
15.2	13.2431570416461	-99.49943067567892
15.266666666666666	24.208736768456447	-97.4658260604831
15.333333333333334	34.900505671723295	-94.0362529093129
15.4	45.2557869973848	-89.18753924625162
15.466666666666667	54.811844827185496	-83.56992560351046
15.533333333333333	63.52898717764015	-76.95723688897124
15.6	71.84755981716785	-69.71633268449659
15.666666666666666	79.48781941266225	-61.66593573884211
15.733333333333333	85.93329765996418	-52.8839556762282
15.799999999999999	91.16765372106852	-42.41759106891277
15.866666666666667	95.22969786293288	-32.04340239102976
15.933333333333334	97.80390098836688	-21.180541423445447
16.0	99.5712501441144	-10.220644956547176
16.066666666666666	100.24237352969294	1.0459190109750125
16.133333333333333	99.50048212545516	11.860447884077075
16.2	97.49493299632786	22.839024240186973
16.266666666666666	94.27526312919235	33.2216773316195
16.333333333333332	90.00271765623484	42.77872998310727
16.4	84.81755466146478	52.30037661559527
16.466666666666665	78.87785929192614	60.56460228619335
16.53333333333333	71.69779727220339	68.77810830397925
16.6	63.77831369406272	75.86774291600523
16.666666666666668	55.205697440280346	82.38393143612734
16.733333333333334	46.00429307384093	87.59508416895255
16.8	36.55359092915728	91.93312361750736
16.866666666666667	26.83601583681184	95.18444958576447
16.933333333333334	16.381438120868552	97.67221722746126
17.0	5.200712100215469	98.94951841607553
17.066666666666666	-5.7288727142558855	99.09907791287787
17.133333333333333	-16.464826284657647	98.31123089993184
17.2	-26.8205126489986	96.23024743896076
17.266666666666666	-37.20134279685408	92.95658463802874
17.333333333333332	-47.22058276381995	88.73416984381379
17.4	-56.71264195470485	83.89483447285738
17.466666666666665	-65.6833199512298	77.91131778104887
17.53333333333333	-74.14856055731207	71.05382666598189
17.6	-80.81961758097077	63.294742842863116
17.666666666666668	-87.16857314118738	54.505344460480956
17.733333333333334	-92.6112467779135	45.58587677994001
17.8	-97.70681056495368	36.08564922933192
17.866666666666667	-101.5630325240495	26.748053750338386
17.933333333333334	-104.06731021645237	16.431813800364807
18.0	-104.9842607850594	5.848760932944515
18.066666666666666	-104.21845420543082	-5.419978927960074
18.133333333333333	-102.507384254204	-16.386870059730427
18.2	-99.90121338866561	-27.03172009896548
18.266666666666666	-96.29178885630495	-37.55942078616863
18.333333333333332	-91.66461299545722	-47.23830912784206
18.4	-85.62530787800051	-56.84194641425984
18.466666666666665	-78.41100095137949	-66.21936631102494
18.53333333333333	-69.89450756660062	-74.08752639684985
18.6	-60.790002687965625	-81.68133169505359
18.666666666666668	-51.237004171257695	-87.87469813819416
18.733333333333334	-40.487217285528686	-92.89183422600763
18.8	-29.394374359955464	-96.53629368207226
18.866666666666667	-17.967360538677895	-99.31987156550713
18.933333333333334	-5.997200903853582	-100.42151968676467
19.0	6.027148701286023	-100.20968991890459
19.066666666666666	18.011350821838278	-98.53225332036118
19.133333333333333	29.763921850653333	-95.7400525371454
19.2	41.71675305025269	-90.89711750931701
19.266666666666666	52.90677689546396	-85.13686347841849
19.333333333333332	63.45162461292284	-77.56460915371099
19.4	72.8597905915044	-68.75960633865634
19.466666666666665	80.80683461986519	-59.14937947461749
19.53333333333333	86.83241080647008	-49.396550268124884
19.6	92.40505103547866	-38.30526740889718
19.666666666666668	95.5829192214187	-27.809345287684664
19.733333333333334	98.34988159433942	-17.09480479810145
19.8	99.7598966414896	-5.875145732169585
19.866666666666667	99.54247634550802	5.284872766648732
19.933333333333334	98.48178383870186	16.31123012367493
20.0	95.80171545182066	26.47504734214499
20.066666666666666	92.47218144964017	36.67883661535734
20.133333333333333	87.88804247954022	46.61284861222316
20.2	82.10293179098517	55.70774065790283
20.266666666666666	75.68080365644641	64.20529826551433
20.333333333333332	68.08772827036591	71.60482524462032
20.4	59.81809810439313	78.54453593484277
20.466666666666665	51.36868261359632	84.48724302645951
20.53333333333333	41.65206136328902	89.61305344360153
20.6	31.708492985218072	93.69565143217824
20.666666666666668	21.22252326998364	96.6558307078808
20.733333333333334	10.516920495950217	98.70250160538308
20.8	0.38645880306648905	99.63779166196991
20.866666666666667	-10.808403678316381	99.08916202281125
20.933333333333334	-21.456008583691073	97.65104120117985
21.0	-32.02408845596938	95.28491699916276
21.066666666666666	-42.39354441179262	91.49418488514038
21.133333333333333	-52.28227095379134	86.67185645893869
21.2	-61.7595568580723	81.25308248511055
21.266666666666666	-70.36892542465239	74.27057002679453
21.333333333333332	-77.80221110759067	66.20583115752834
21.4	-85.0045578540578	57.54311069593632
21.466666666666665	-90.94299785035037	48.491367496189696
21.53333333333333	-96.10282930559401	38.41226652577916
21.6	-100.81695996034341	28.764474258496648
21.666666666666668	-103.20566493028946	17.947710958685548
21.733333333333334	-104.20156396076618	7.095003287311101
21.8	-103.83909841697891	-4.5145307443365255
21.866666666666667	-103.00062038790566	-15.453749273121957
21.933333333333334	-100.26081026927113	-26.574096152126458
22.0	-96.5502162711748	-37.08039587059966
22.066666666666666	-91.61968883500754	-47.32688784972288
22.133333333333333	-85.279371238963	-57.40233365369363
22.2	-77.64491945044983	-66.69668164535096
22.266666666666666	-69.5143822283294	-75.00986512274812
22.333333333333332	-59.90485126883641	-82.57570027085944
22.4	-49.35684464070664	-88.76714151858641
22.466666666666665	-37.90241881684551	-93.89151497114881
22.53333333333333	-25.574628640619267	-97.82531372640278
22.6	-13.039513988156159	-100.08813938321055
22.666666666666668	-0.426197781922383	-100.6735998573929
22.733333333333334	11.994700499770715	-99.6279004400335
22.8	24.235505855250494	-96.86746978557494
22.866666666666667	35.820684660961206	-93.32022296385708
22.933333333333334	47.204913656226836	-88.22769313452227
23.0	57.931374518667326	-81.60684280665146
23.066666666666666	67.5338319504499	-73.89455658824681
23.133333333333333	76.07995895010117	-64.87829075663012
23.2	83.6399430028498	-55.22140758733849
23.266666666666666	89.7243248687655	-44.293735246730876
23.333333333333332	94.74952839469029	-33.033721908009284
23.4	97.67365166609397	-20.78733053953806
23.466666666666665	99.60267275097794	-8.726955856411223
23.53333333333333	99.58412076271179	3.7279789215463097
23.6	98.47117391411098	16.063373079515713
23.666666666666668	95.67743954226444	27.69424410403144
23.733333333333334	91.59368324125217	39.32003798254891
23.8	86.10023562802917	50.29282645868943
23.866666666666667	78.41138848882474	60.7621376209388
23.933333333333334	70.32271274033201	69.79936644366671
24.0	60.72907320220588	77.87202513224065
24.066666666666666	50.90719565444874	84.47221167900898
24.133333333333333	40.15544126445002	90.13466978907991
24.2	28.727501445100415	94.16404432789614
24.266666666666666	16.941786236901407	97.23158523361258
24.333333333333332	4.740563227728217	98.78914555022493
24.4	-7.242118818256131	98.78701635136417
24.466666666666665	-19.37445325642875	97.6674682737439
24.53333333333333	-31.0559319853337	94.83913457418953
24.6	-42.98183314062089	90.6012199995298
24.666666666666668	-53.928340528930676	85.09738689177652
24.733333333333334	-64.16874196613207	78.42406150469401
24.8	-73.47707075585595	70.97320195149246
24.866666666666667	-81.12715314204615	62.4471198289807
24.933333333333334	-87.94013422818807	52.1236642191609
25.0	-93.89812064208445	41.49139102854542
25.066666666666666	-98.64503510881104	30.506476115541318
25.133333333333333	-102.02058523307232	19.162358851058343
25.2	-103.49558805819834	7.363965360423208
25.266666666666666	-103.37482528981332	-4.653264914852798
25.333333333333332	-102.12133434165207	-16.829154813633977
25.4	-98.84484681391541	-28.966782032265655
25.466666666666665	-94.66714830785895	-40.5006934812759
25.53333333333333	-88.99605794709169	-51.581818420752825
25.6	-82.02452938450324	-61.70528219282369
25.666666666666668	-73.77157545288446	-71.19302931979246
25.733333333333334	-64.24687595728278	-79.49371374227303
25.8	-53.71372141372149	-86.57711789899895
25.866666666666667	-42.17591193713588	-92.31998613350265
25.933333333333334	-29.8133409077318	-96.62904941034549
26.0	-17.65359059878051	-99.5810098933573
26.066666666666666	-5.020253117531183	-100.94220757298444
26.133333333333333	8.059673774196654	-100.50931912167289
26.2	21.09447459299463	-98.96467906179987
26.266666666666666	33.0307433289513	-95.32753911979216
26.333333333333332	44.826311309713674	-89.73491350258382
26.4	55.80877973477254	-83.62684075950574
26.466666666666665	66.1112029291362	-75.93703101095207
26.53333333333333	75.27713680805005	-67.03866009621015
26.599999999999998	83.1994242430876	-56.735699263408605
26.666666666666668	90.0976565731778	-45.000262543757344
26.733333333333334	94.8100877939637	-32.4505904571206
26.8	98.13083582397212	-18.383041408788813
26.866666666666667	99.52209030060794	-4.90297659482485
26.933333333333334	99.61745765245678	9.016483516483504
27.0	97.48887686163266	22.402154170470112
27.066666666666666	93.17270603352608	34.55686252871715
27.133333333333333	87.9581026167723	46.295168604912305
27.2	81.25064206458046	56.57120265445519
27.266666666666666	72.97535211267609	66.32434749818185
27.333333333333332	64.72608713497084	74.4382694791218
27.4	54.71024934218758	81.89827757337844
27.466666666666665	44.256337605314	88.00572985455892
27.53333333333333	33.037111953327894	92.66603636783088
27.599999999999998	20.818049105705995	96.28781230152526
27.666666666666668	9.346795715544886	98.04449768954305
27.733333333333334	-2.8847823563551174	98.76568019782917
27.8	-14.8962879103251	98.00924747933709
27.866666666666667	-27.078154445328437	95.99716779462324
27.933333333333334	-38.98129288748487	92.57287468588493
28.0	-49.698170465079784	87.90216827253471
28.066666666666666	-60.23821207282958	81.967737185548
28.133333333333333	-69.56193472276846	74.57142622897072
28.2	-78.32351080423678	65.78958795953622
28.266666666666666	-85.6065748934775	56.35440871369292
28.333333333333332	-92.3784641495397	46.291180079065725
28.4	-97.97135842880516	35.61612047038011
28.466666666666665	-101.4052940400843	24.13943864699536
28.53333333333333	-103.2764113636631	12.220072551390558
28.599999999999998	-103.63315127830879	0.18236211086150433
28.666666666666668	-102.98217622001357	-12.620991130508173
28.733333333333334	-100.77210643152239	-24.982902052589907
28.8	-97.12820454853727	-36.635173162348565
28.866666666666667	-91.87412416774146	-47.84289036443192
28.933333333333334	-85.19242413233542	-58.54382115540511
29.0	-76.63893402264898	-68.53760884125904
29.066666666666666	-67.37529695148214	-77.28605451936869
29.133333333333333	-57.05107101209114	-84.964360692632
29.2	-45.93548409206187	-91.0008222454776
29.266666666666666	-33.991430052197074	-95.66291498395844
29.333333333333332	-21.166648885806808	-99.07208073288848
29.4	-7.804423295034212	-100.66962888077228
29.466666666666665	5.7279032536816885	-100.81122939831243
29.53333333333333	18.811595162654157	-98.87561764876864
29.599999999999998	31.520947069987415	-95.36063751817278
29.666666666666668	44.020286882037	-90.02918306237962
29.733333333333334	55.20491209777856	-83.90894429797481
29.8	65.94369330639256	-75.94943795982658
29.866666666666667	75.57980219885735	-66.9864894907032
29.933333333333334	83.6548835848505	-56.31928281319051
30.0	90.38055881048012	-44.6950759628096
30.066666666666666	94.90521567603628	-32.25421132129759
30.133333333333333	98.23478559963314	-19.82075917565271
30.2	99.84894266703122	-7.020999999999958
30.266666666666666	99.9625813678249	6.486821530172165
30.333333333333332	97.85169518411203	19.674793131981914
30.4	94.00713238234903	32.47350012874426
30.466666666666665	88.60455624384895	44.51250735061285
30.53333333333333	81.85825445376759	55.95536865839904
30.599999999999998	73.79350734209856	66.34463763270082
30.666666666666668	63.81292165865216	75.37003158283778
30.733333333333334	53.10820849955235	83.26252727083829
30.8	41.463553167755435	89.15939382720217
30.866666666666667	28.85762685060172	93.79182422293661
30.933333333333334	16.236623700534437	96.99281273479346
31.0	3.0898764646203745	98.52535878500771
31.066666666666666	-10.382953753081438	98.60068888475143
31.133333333333333	-23.612717294445474	96.62101045769396
31.2	-36.3541574957203	93.46715297329592
31.266666666666666	-48.61880579752051	88.17350917750605
31.333333333333332	-59.56962547434432	81.73269886873777
31.4	-69.55533958026808	73.98070359674466
31.466666666666665	-79.06223676065383	64.92188598276061
31.53333333333333	-86.93531480263596	54.77361067695938
31.599999999999998	-93.80660847087734	43.76116413446789
31.666666666666668	-99.28607525670327	32.263338812010716
31.733333333333334	-102.52623842882167	20.12748837763729
31.8	-104.19177824027793	7.6464982778416015
31.866666666666667	-103.8888159941564	-5.3659730946078525
31.933333333333334	-102.52129479175574	-18.066999832620013
32.0	-99.56894344891771	-30.508494678406805
32.06666666666666	-94.91982197422612	-42.45690728264344
32.13333333333333	-88.46291912623974	-53.789183996263546
32.2	-80.42195734002507	-64.22635066603561
32.266666666666666	-70.95338491753637	-73.89826251750492
32.333333333333336	-60.76079752843407	-82.11656247997871
32.4	-49.395229747739904	-88.81648091416537
32.46666666666667	-37.21793454074668	-93.91757862105032
32.53333333333333	-24.219740435446965	-97.88630271622583
32.6	-10.661440314072024	-100.26985805894992
32.666666666666664	3.1894931499714403	-100.54168129526352
32.733333333333334	16.674904642607316	-99.2204047888149
32.8	29.53667844767051	-95.81382753338175
32.86666666666667	41.908516798359415	-90.81064484341573
32.93333333333333	53.15215249977905	-84.62645594589503
33.0	64.05011925340796	-76.97705250269155
33.06666666666666	73.96712183280215	-68.27990461390073
33.13333333333333	82.13212803793704	-57.904777524794554
33.2	88.9602075738826	-46.884527995672215
33.266666666666666	93.99670080315286	-34.61076001798847
33.333333333333336	97.02760101564218	-22.049220858024455
33.4	99.59747404709742	-9.573528936046387
33.46666666666667	100.044862689394	3.8325213417263058
33.53333333333333	98.3107649847152	17.328388054951574
33.6	94.52137931034486	30.858148210954823
33.666666666666664	89.18952586607224	43.9589322170209
33.733333333333334	81.82614795497307	56.28788269608526
33.8	72.82761282217803	67.1775041297492
33.86666666666667	62.21980783914478	76.83148858288314
33.93333333333333	50.18076873880773	84.90223528570914
34.0	38.417416079948225	90.81943556489182
34.06666666666666	25.58807100434933	95.15625370102134
34.13333333333333	12.959239232945492	97.84828466748081
34.2	0.02349960430410647	98.77225921337867
34.266666666666666	-12.832680289653808	98.17353658302454
34.333333333333336	-26.01939329077004	96.07990190851888
34.4	-38.33478159308561	92.39492044129133
34.46666666666667	-50.134270575664914	87.29856385148923
34.53333333333333	-60.957456416431796	81.02573049762896
34.6	-70.48906847359513	73.4511901768044
34.666666666666664	-79.36146958678364	63.83462400426038
34.733333333333334	-86.67896521484954	53.98341087915037
34.8	-93.5503685503686	42.91895852821949
34.86666666666667	-99.10196486303585	31.62705410821627
34.93333333333333	-102.58909762026224	20.104378109452682
35.0	-104.15783670740211	7.0774546501584155
35.06666666666666	-104.00083498717277	-5.380485759175826
35.13333333333333	-102.0890824753933	-18.365295474635104
35.2	-99.17003539799725	-30.26240485070548
35.266666666666666	-94.46625333728866	-42.2881654422863
35.333333333333336	-87.92473384141022	-53.436592529429845
35.4	-80.36997325506172	-63.86150460480076
35.46666666666667	-71.29578589023868	-73.29441014767417
35.53333333333333	-60.95994236940351	-81.51035103510367
35.6	-49.57232076385844	-88.58730628382273
35.666666666666664	-37.69182032020626	-93.941705376443
35.733333333333334	-24.966255193396137	-97.91805166731638
35.8	-11.491328319743161	-100.31186043644448
35.86666666666667	2.121689867271016	-100.7722715953123
35.93333333333333	15.957609463072458	-99.29328369577638
36.0	28.973614521642958	-95.90876079886675
36.06666666666666	41.5590697335856	-91.20671815250807
36.13333333333333	52.908939796466484	-84.82755289995066
36.2	63.521497100545275	-77.16306349910587
36.266666666666666	73.64339096425579	-68.2451780460342
36.333333333333336	82.12886507088479	-58.13854862178914
36.4	89.39454554569602	-46.52792938562607
36.46666666666667	94.52578026623496	-34.080044289959005
36.53333333333333	97.6269153948192	-21.26706231454
36.6	99.9959665331262	-8.101007336034172
36.666666666666664	100.18393342188074	5.3272222555069675
36.733333333333334	98.41533916953676	18.87416969961896
36.8	94.32702500133837	32.466217423608214
36.86666666666667	88.65863614202863	44.703343142792164
36.93333333333333	81.60385254857238	56.42741709743041
37.0	72.91140741051572	66.9256587376749
37.06666666666666	63.14709902413051	76.35383937193001
37.13333333333333	51.55459739297453	84.0724747615152
37.2	39.01832500460705	90.47193992929601
37.266666666666666	25.987807722482557	94.80266177560134
37.333333333333336	12.20973263988708	97.77426674987237
37.4	-1.173174836037333	98.8858880983455
37.46666666666667	-14.881820542505693	98.0861641958827
37.53333333333333	-28.585146438529137	95.22630897225145
37.6	-41.59454731514393	90.81806951884755
37.666666666666664	-54.138160728128696	84.97438513418797
37.733333333333334	-65.72054375382459	77.21505014579134
37.8	-75.75373091820461	68.32893943252338
37.86666666666667	-84.52416065688885	57.96448651028231
37.93333333333333	-91.92546572831043	46.17080164359777
38.0	-98.14673159237009	33.59097813360336
38.06666666666666	-102.5292615087701	21.30672650162751
38.13333333333333	-105.24049127533726	8.220309580998219
38.2	-104.6708696087262	-5.26854753472162
38.266666666666666	-102.3406608589421	-19.227852783428943
38.333333333333336	-98.498836789086	-32.718711860051826
38.4	-93.23092402464067	-44.94714963678143
38.46666666666667	-86.43582917828667	-56.76387669913311
38.53333333333333	-77.88126483553742	-66.99641490046406
38.6	-72.83069883986627	-72.28409469206599
38.666666666666664	-62.34390603602651	-81.03042087465155
38.733333333333334	-50.8190345584203	-88.223356932868
38.8	-38.36721002118611	-93.89788619436968
38.86666666666667	-25.11361283925862	-97.81700223130952
38.93333333333333	-10.88029524067224	-100.12623313391032
39.0	3.2662974862198553	-100.65419285477992
39.06666666666666	17.08029180387848	-98.9915427063338
39.13333333333333	30.46456877330388	-95.40991937825856
39.2	43.02473341480163	-90.0475862731289
39.266666666666666	55.123641464855154	-83.44972422257388
39.333333333333336	65.95149429498588	-74.98579732766393
39.4	75.93903771930809	-65.23333087339961
39.46666666666667	84.18186903341302	-54.53319027505677
39.53333333333333	90.4055786376473	-42.33469290222638
39.6	94.86671025887472	-29.720393936937626
39.666666666666664	98.17111147807191	-17.133810785095193
39.733333333333334	99.70225650415068	-3.8143747699668893
39.8	99.39035140683495	9.771264012027586
39.86666666666667	96.6804575092956	23.26914735887067
39.93333333333333	92.37395156713137	36.330657236417665
40.0	86.31503938264268	48.638951712560356
40.06666666666666	78.87060432786575	59.884687562387626
40.13333333333333	69.28635004678563	70.2890615300023
40.2	58.43517056550468	79.54351123595507
40.266666666666666	46.11628204581325	87.15749020395856
40.333333333333336	32.56038367452038	92.86004112215323
40.4	17.800933166510276	97.18670951051263
40.46666666666667	2.92307463432644	98.72249724972494
40.53333333333333	-12.328928701045925	98.4418199994343
40.6	-26.953176495108437	95.94988112944588
40.666666666666664	-40.8406984909991	91.73936586298623
40.733333333333334	-53.49521544606432	86.15124068033538
40.8	-64.49027031919377	78.84912970064215
40.86666666666667	-74.54479214603452	69.8991548951476
40.93333333333333	-83.37473029438706	59.46114137425752
41.0	-90.97675175175164	47.98685024940232
41.06666666666666	-97.17597487990133	35.88236859704921
41.13333333333333	-101.7928622170059	23.880337304243085
41.2	-104.52151024868726	10.499677586917187
41.266666666666666	-104.39708247555336	-3.016347643284007
41.333333333333336	-102.43766803364997	-17.083968972204275
41.4	-98.65578937681175	-30.567687300941543
41.46666666666667	-94.01775737704929	-43.02919398118274
41.53333333333333	-87.14716089271815	-54.87705294214061
41.6	-79.00435097897025	-65.62349366027456
41.666666666666664	-69.34163272861906	-75.4749069014722
41.733333333333334	-58.260393316223144	-83.71066255623236
41.8	-45.766593514613305	-90.57163490658331
41.86666666666667	-32.89871320827251	-95.96079832259056
41.93333333333333	-19.21117826743921	-99.150285734107
